322	15	2019	12.06	1.86	74.4	0	0	10.01
322	16	2019	11.72	1.02	81.18	0	0	6.89
322	17	2019	8.83	0.98	90.93	0	0	4.25
322	18	2019	5.54	1.68	94.61	0	0	2.64
322	19	2019	3.97	2.18	92.78	0	0	1.96
322	20	2019	3.46	2.26	93.11	0	0	1.61
322	21	2019	0.9	2.44	99.59	0	0	1.44
322	22	2019	-1.3	2.25	100	0	0	1.22
322	23	2019	-2.88	1.13	100	0	0	1.23
323	0	2019	-2.63	2.23	51.99	0	0	1.29
323	1	2019	-3.68	2	40.5	0	0	1.33
323	2	2019	-5.12	3.19	48.2	0	0	1.31
323	3	2019	-4.58	2.32	49	0	0	1.26
323	4	2019	-4.43	2.67	54.81	0	0	1.26
323	5	2019	-6.2	2.66	56.06	0	0	1.32
323	6	2019	-5.35	2.79	55.08	0	0	1.29
323	7	2019	-2.01	1.68	47.84	0	0	1.25
323	8	2019	1.48	1.68	36.25	0	0	2.52
323	9	2019	6.01	6	34.2	0	0	92
323	10	2019	8	4.13	35.65	0	0	191
323	11	2019	9.71	2.81	29.37	0	0	276
323	12	2019	10.82	3.51	28.91	0	0	324
323	13	2019	12.62	3.18	25.69	0	0	319
323	14	2019	12.81	3.16	23.08	0	0	270
323	15	2019	13.64	3.48	24.23	0	0	237
323	16	2019	12.75	3.62	33.42	0	0	82
323	17	2019	9.81	2.44	37.06	0	0	14
323	18	2019	6.05	1.74	39.16	0	0	7
323	19	2019	5.66	0.85	38	0	0	4
323	20	2019	3.28	0.9	44.45	0	0	3
323	21	2019	1.04	0.54	64.36	0	0	2
323	22	2019	2.01	0.42	82.28	0	0	2
323	23	2019	4.15	1.2	83.54	0	0	2
324	0	2019	3.04	1.56	88.6	0	0	1
324	1	2019	-1.22	0.68	94.89	0	0	2
324	2	2019	-2.89	0.15	91.87	0	0	2
324	3	2019	-1.66	0.2	99.04	0	0	1
324	4	2019	-1.78	0.11	100	0	0	2
324	5	2019	-2.04	0.26	95.01	0	0	2
324	6	2019	-3.11	0.93	92.26	0	0	2
324	7	2019	-1.1	0.24	74.07	0	0	2
324	8	2019	5.59	0.24	62.01	0	0	22
324	9	2019	8.27	2.44	52.75	0	0	144
324	10	2019	9.75	2.37	39.57	0	0	246
324	11	2019	12.3	4.37	39.05	0	0	279
324	12	2019	13.85	4.87	27.94	0	0	354
324	13	2019	15.61	5.45	26.51	0	0	358
324	14	2019	16.32	5.37	25.72	0	0	329
324	15	2019	17.57	5.5	27.95	0	0	261
324	16	2019	15.7	4.6	39.77	0	0	163
324	17	2019	11.99	2.42	47.42	0	0	30
324	18	2019	6.47	1.93	54.86	0	0	5
324	19	2019	5.09	0.7	57.26	0	0	3
324	20	2019	3.64	1.1	49.65	0	0	2
324	21	2019	3.6	1.11	70.31	0	0	2
324	22	2019	0.89	0.57	89.31	0	0	2
324	23	2019	1.51	0.25	91.14	0	0	2
325	0	2019	0.77	0.28	90.11	0	0	2
325	1	2019	2.35	1.09	89.02	0	0	2
325	2	2019	0.64	1.25	91.7	0	0	2
325	3	2019	-1.2	1.51	91.52	0	0	2
325	4	2019	-2.08	0.04	95.2	0	0	2
325	5	2019	-0.15	0.03	97.95	0	0	2
325	6	2019	-3.4	0	94.43	0	0	2
325	7	2019	0.65	0.06	71.45	0	0	2
325	8	2019	6.67	0.06	54.74	0	0	22
325	9	2019	10.07	2.08	43.4	0	0	145
325	10	2019	11.73	1.53	36.22	0	0	239
325	11	2019	13.79	2.13	27.23	0	0	275
325	12	2019	14.69	2.66	24.97	0	0	346
325	13	2019	14.7	2.85	23.82	0	0	349
325	14	2019	15.55	2.53	23.32	0	0	316
325	15	2019	16.1	2.63	27.04	0	0	251
325	16	2019	14.28	2.91	38.1	0	0	149
325	17	2019	11.87	1.61	50.54	0	0	23
325	18	2019	9.7	1.53	53.77	0	0	4
325	19	2019	6.88	0.66	80.99	0	0	3
325	20	2019	6.44	0.33	76.08	0	0	2
325	21	2019	7.38	0.38	84.27	0	0	2
325	22	2019	8.2	1.08	82.7	0	0	2
325	23	2019	7.23	1.2	88.31	0	0	2
326	0	2019	9.12	0.64	89.4	0	0	2
326	1	2019	9.94	0.89	94.9	0	0	2
326	2	2019	10.63	0.84	96.22	0	0	2
326	3	2019	10.34	1.47	92.14	0	0	2
326	4	2019	9.55	1.15	94.75	0	0	2
326	5	2019	8.92	0.75	98.81	0	0	2
326	6	2019	7.82	1.02	93.52	0	0	2
326	7	2019	7.58	0.95	69.5	0	0	2
326	8	2019	7.89	0.95	53.38	0	0	23
326	9	2019	7.68	2.17	41.35	0	0	147
326	10	2019	7.42	1.95	36.31	0	0	240
326	11	2019	8.63	2.59	32.45	0	0	273
326	12	2019	8.43	2.18	31.47	0	0	349
326	13	2019	8.88	1.67	28.49	0	0	353
326	14	2019	8.85	1.4	26.36	0	0	318
326	15	2019	7.88	1.25	28.76	0	0	250
326	16	2019	7.3	3.31	47.66	0	0	153
326	17	2019	6.43	2.75	62.73	0	0	23
326	18	2019	5.53	1.69	68.39	0	0	4
326	19	2019	3.91	1.45	78.05	0	0	3
326	20	2019	4.34	1.26	78.12	0	0	2
326	21	2019	3.71	1.24	71.49	0	0	2
326	22	2019	1.84	3.23	84.79	0	0	2
326	23	2019	3.52	1.02	88.35	0	0	2
327	0	2019	1.35	1.37	83.94	0	0	2
327	1	2019	-0.62	0.76	87.09	0	0	2
327	2	2019	0.36	0.5	79.58	0	0	2
327	3	2019	-1.18	1.18	86.73	0	0	2
327	4	2019	-2.49	1.02	85.29	0	0	2
327	5	2019	-4.34	0.97	94.28	0	0	2
327	6	2019	-3.12	0.8	91.36	0	0	2
327	7	2019	-1.54	1.19	72.53	0	0	2
327	8	2019	4.21	1.19	52.31	0	0	3
